Army Green
Dark Olive Green
Dark Slate Blue
Davy'S Grey
Feldgrau
Gray-Asparagus
Liver
Outer Space
Payne'S Grey
Quartz
Rifle Green
Rose Ebony
Stormcloud
Ucla Blue
